gene_id,class,toxin_family,CLP2057,CLP2065,CLP2068,CLP2071,CLP2105,CLP2109,CLP2137,KW1744,Average
Ccera-CLP2057ext_CytCO7C_ngenContig3719_-_CDS,Nontoxin,Nontoxin,1070.04,932.19,1105.39,656.41,524.63,799.51,1148.42,1181.08,927.20875
Ccera-CLP2057ext_RpL12_ngenContig3675_-_CDS,Nontoxin,Nontoxin,1029.34,627.23,1215.31,871.67,540.48,714.29,1002.48,1279.88,910.085
Ccera-CLP2057ext_ATPaseV1-G3_ngenContig1346_-_CDS,Nontoxin,Nontoxin,554.29,615.3,1140.97,779.95,527.25,1047.95,1568.44,783.28,877.17875
Ccera-CLP2057ext_PDI-A4_ngenContig3116_-_CDS,Nontoxin,Nontoxin,1597.38,956.58,980.28,229.87,804.28,383.77,858.93,1185.99,874.635
Ccera-CLP2057ext_Sec61b_ngenContig2502_-_CDS,Nontoxin,Nontoxin,865.48,907.97,880.24,561.8,1003.96,594.73,1093.44,1060.44,871.0075
Ccera-CLP2057ext_ProteasomeDSS1_ngenContig334_-_CDS,Nontoxin,Nontoxin,623.68,1247.85,1203.74,414.1,491.2,470.35,1573.22,783.18,850.915
Ccera-CLP2057ext_EDRK1_ngenContig2331_-_CDS,Nontoxin,Nontoxin,704.4,992.22,795.84,786.99,517.44,677.15,1181.02,1143.11,849.77125
Ccera-CLP2057ext_EF-1b_ngenContig2988_-_CDS,Nontoxin,Nontoxin,521.98,1044.69,793.3,858.18,408.48,494.17,1324.85,1235.71,835.17
Ccera-CLP2057ext_NucDPKin_ngenContig1680_-_CDS,Nontoxin,Nontoxin,952.1,682.6,1017.94,629.03,459.82,479.26,953.54,1119.46,786.71875
Ccera-CLP2057ext_SigPep1_ngenContig3130_-_CDS,Nontoxin,Nontoxin,546.65,926.12,869.56,650.63,504.48,818.52,1009.47,773.49,762.365
Ccera-CLP2057ext_AldolaseA_ngenContig4286_-_CDS,Nontoxin,Nontoxin,607.31,3011.59,298.6,257.54,185.98,166.75,388.16,1151.68,758.45125
Ccera-CLP2065ngen_GnbB2_ngenContig4613_-_CDS,Nontoxin,Nontoxin,550.59,906.98,509.22,894.27,408.13,590,939.23,1265.36,757.9725
Ccera-CLP2057ext_TRAP-b_ngenContig3236_-_CDS,Nontoxin,Nontoxin,1009.86,826.12,488.21,838.47,403.86,621.36,903.4,971.95,757.90375
Ccera-CLP2057ext_Endoplasmin_ngenContig454_-_CDS,Nontoxin,Nontoxin,1187.54,733.74,790.92,324.53,723.73,616.16,820.18,674.25,733.88125
Ccera-CLP2057ext_Cab45_ngenContig755_-_CDS,Nontoxin,Nontoxin,500.36,1008.2,471.05,857.3,735.84,1128.49,634.43,502.6,729.78375
Ccera-CLP2057ext_Nucleobindin2_ngenContig1817_-_CDS,Nontoxin,Nontoxin,388.01,615.38,531.06,557.06,727.9,585.28,1341.59,1061.16,725.93
Ccera-CLP2057ext_Sec61-a_ngenContig1985_-_CDS,Nontoxin,Nontoxin,528.95,724.99,837.27,603.98,563.37,434.37,987.73,1023.44,713.0125
Ccera-CLP2065ngen_Pancreatic_ngenContig753_-_CDS,Nontoxin,Nontoxin,886.88,894.8,679.86,667.31,563.88,429.32,625.72,822.64,696.30125
Ccera-CLP2057ext_IMP-2A_ngenContig3411_-_CDS,Nontoxin,Nontoxin,413.76,893.61,525.76,802.2,455.57,765.39,968.75,690.79,689.47875
Ccera-CLP2057ext_RpS23_ngenContig817_-_CDS,Nontoxin,Nontoxin,696.76,554.36,912.38,646.31,279.09,441.41,878.18,1031.7,680.02375
Ccera-CLP2057ext_Nascent-a_ngenContig336_-_CDS,Nontoxin,Nontoxin,473.88,587.58,641.86,543.23,237.75,416.07,1037.81,1121.45,632.45375
Ccera-CLP2057ext_Peroxiredoxin4_ngenContig2792_-_CDS,Nontoxin,Nontoxin,586.07,833.91,329.63,648.77,638.17,839.69,633.01,527.16,629.55125
Ccera-CLP2057ext_TIF1_ngenContig3572_-_CDS,Nontoxin,Nontoxin,519.96,1146.85,552.22,453.01,415.21,270.36,696.88,944.22,624.83875
Ccera-CLP2057ext_OrnithineDecarb_ngenContig2594_-_CDS,Nontoxin,Nontoxin,1046.26,583.58,631.55,225.64,662.76,543.66,680.92,444.18,602.31875
Ccera-CLP2057ext_ATPSyn-f_ngenContig2619_-_CDS,Nontoxin,Nontoxin,681.77,552.37,841.56,449.15,321.21,404.25,622.35,884.55,594.65125
Ccera-CLP2057ext_RpL3_ngenContig3296_-_CDS,Nontoxin,Nontoxin,623.17,423.18,759.24,580.09,403.22,509.64,685.2,747.89,591.45375
Ccera-CLP2057ext_ATPSyn-eps_ngenContig2117_-_CDS,Nontoxin,Nontoxin,667.57,538.96,829.38,558.63,427.06,537.49,551.46,608.97,589.94
Ccera-CLP2057ext_StressER1_ngenContig2940_-_CDS,Nontoxin,Nontoxin,472.81,409.62,83.37,744.09,738.35,1038.6,650.85,487.94,578.20375
Ccera-CLP2057ext_TmEmp24b_ngenContig4444_-_CDS,Nontoxin,Nontoxin,407.89,710.24,312,697.93,526.67,702.12,708.42,518.14,572.92625
Ccera-CLP2057ext_TRAP-g_ngenContig1037_-_CDS,Nontoxin,Nontoxin,415.71,577.9,541.08,387.74,670.96,609.82,640.66,607.79,556.4575
Ccera-CLP2057ext_EF-1g_ngenContig4672_-_CDS,Nontoxin,Nontoxin,277.38,696.3,329.43,750.05,249.63,361.53,793.46,972.24,553.7525
Ccera-CLP2057ext_GABARec_ngenContig5_-_CDS,Nontoxin,Nontoxin,287.54,830.27,310.96,638.61,427.58,626.75,754.69,518.94,549.4175
Ccera-CLP2057ext_CytB-c1-9_ngenContig55_-_CDS,Nontoxin,Nontoxin,879.17,374.55,106.59,727.22,357.64,474.58,789.63,630.51,542.48625
Ccera-CLP2057ext_ProteasomeMat_ngenContig226_-_CDS,Nontoxin,Nontoxin,357.53,555.45,719.18,361.18,435.15,442.09,916.82,503.41,536.35125
Ccera-CLP2057ext_UpregSkMuGrth5_ngenContig2477_-_CDS,Nontoxin,Nontoxin,398.72,575.29,713.38,294.03,579.66,436.72,644.5,507.36,518.7075
Ccera-CLP2065ngen_GC_ngenContig4881_-_CDS,Nontoxin,Nontoxin,474.28,250.99,263.42,462.21,556.04,439.93,975.28,674.65,512.1
Ccera-CLP2057ext_TCAM1_ngenContig931_-_CDS,Nontoxin,Nontoxin,310.26,463.9,514.47,442.79,530.94,394.1,696.52,663.97,502.11875
Ccera-CLP2057ext_DeathAss1_extContig505_-_CDS,Nontoxin,Nontoxin,382.54,427.86,695.64,589.78,298.38,499.03,569.16,448.28,488.83375
Ccera-CLP2057ext_CycCO6B1_ngenContig2883_-_CDS,Nontoxin,Nontoxin,429.03,390.62,679.26,497,275.89,242.16,673.14,719.05,488.26875
Ccera-CLP2057ext_TF-ATF4_ngenContig2243_-_CDS,Nontoxin,Nontoxin,517.27,722.3,372.34,628.29,350.72,343.73,392.78,496.19,477.9525
Ccera-CLP2057ext_poly-rC-2_ngenContig4238_-_CDS,Nontoxin,Nontoxin,321.66,714.61,350.67,462.64,289.31,386.16,605,671.84,475.23625
Ccera-CLP2057ext_Calmod_ngenContig599_-_CDS,Nontoxin,Nontoxin,355.59,2338.16,101.9,252.3,21.01,105.26,52.69,572.95,474.9825
Ccera-CLP2057ext_NaKTransATPase-a1_ngenContig3376_-_CDS,Nontoxin,Nontoxin,330.92,649.03,543.1,549.65,329.88,482.01,508.69,385.28,472.32
Ccera-CLP2057ext_AdeninePRT_ngenContig2962_-_CDS,Nontoxin,Nontoxin,296.99,451.95,180.46,670.22,209.73,367.29,714.84,794.03,460.68875
Ccera-CLP2057ext_FerritinHeavy_ngenContig1336_-_CDS,Nontoxin,Nontoxin,224.64,701.89,403.48,625.88,296.06,380.29,597.94,437.57,458.46875
Ccera-CLP2057ext_ATPSyn-e_extContig204_-_CDS,Nontoxin,Nontoxin,644.13,480.59,556.96,339.69,201.99,384.5,561.23,418.98,448.50875
Ccera-CLP2057ext_Calnexin_ngenContig3654_-_CDS,Nontoxin,Nontoxin,355.84,498.81,596.41,255.93,487.34,442.01,567.64,344.37,443.54375
Ccera-CLP2057ext_FerritinLight_ngenContig2580_-_CDS,Nontoxin,Nontoxin,321.77,573.32,415.46,268.81,502.64,216.41,626.76,616.12,442.66125
Ccera-CLP2057ext_DAD1_ngenContig3627_-_CDS,Nontoxin,Nontoxin,335.77,375.88,270.77,533.99,533.78,688.14,493.68,289.38,440.17375
Ccera-CLP2057ext_SignalPeptidase3_ngenContig1301_-_CDS,Nontoxin,Nontoxin,326.72,582.96,272.76,483.37,373.55,543.77,514.29,421.77,439.89875
Ccera-CLP2065ngen_TIF5_ngenContig5100_-_CDS,Nontoxin,Nontoxin,249.93,432.89,505.07,329.15,540.1,469.93,573.27,385.18,435.69
Ccera-CLP2071ngen_ER29_ngenContig5384_-_CDS,Nontoxin,Nontoxin,421.11,437.39,309.45,485.99,316.99,451.6,451.83,593.66,433.5025
Ccera-CLP2057ext_AcylCoA_ngenContig3807_-_CDS,Nontoxin,Nontoxin,381.32,265.4,613.88,576.21,252.91,312.52,424.1,624.31,431.33125
Ccera-CLP2057ext_Hemoglobin-rho_ngenContig4785_-_CDS,Nontoxin,Nontoxin,451.4,1072.55,110.1,37.09,101.03,340.81,1276.77,26.93,427.085
Ccera-CLP2057ext_DnaJ-B11_ngenContig1428_-_CDS,Nontoxin,Nontoxin,358.51,509.85,451.85,230.56,428.21,559.37,571.52,304.58,426.80625
Ccera-CLP2057ext_dnaJ-B9_ngenContig1314_-_CDS,Nontoxin,Nontoxin,249.34,473.65,474.66,260.18,580.91,502.93,580.58,268.86,423.88875
Ccera-CLP2071ngen_LPCAcyltransferase2_ngenContig688_-_CDS,Nontoxin,Nontoxin,381.63,372.04,306,551.8,201.62,570.81,433.86,553.04,421.35
Ccera-CLP2065ngen_Transferrin_ngenContig1846_-_CDS,Nontoxin,Nontoxin,5.34,35.28,492.62,1995.86,24.97,5.61,465,302.36,415.88
Ccera-CLP2057ext_PolyABinding1_ngenContig1266_-_CDS,Nontoxin,Nontoxin,391.71,539.17,282.3,411.44,211.19,223.88,428.25,833.96,415.2375
Ccera-CLP2071ngen_CytCO6A1_ngenContig2587_-_CDS,Nontoxin,Nontoxin,298.22,488.13,184.86,532.27,262.37,637.27,314.75,491.74,401.20125
Ccera-CLP2057ext_Claudin4-1_ngenContig3467_-_CDS,Nontoxin,Nontoxin,423.41,512.72,421.12,344.88,258.22,336.06,316.85,570.12,397.9225
Ccera-CLP2057ext_14-3-3-t_ngenContig2788_-_CDS,Nontoxin,Nontoxin,214.03,372.9,454.01,467.51,285.34,460.58,524.68,395.88,396.86625
Ccera-CLP2057ext_NucRibonucleoproteinG_ngenContig1171_-_CDS,Nontoxin,Nontoxin,392.84,410.1,571.4,289.03,412.61,342.52,305.97,364.23,386.0875
Ccera-CLP2071ngen_emp24-2_ngenContig6226_-_CDS,Nontoxin,Nontoxin,285.37,424.92,279.51,344.58,340.2,569.86,484.9,339.3,383.58
Ccera-CLP2071ngen_CytCO5B_ngenContig3237_-_CDS,Nontoxin,Nontoxin,326.05,326.09,384.14,399.26,252.95,400.82,280.49,655.35,378.14375
Ccera-CLP2057ext_Proteasome-a2_ngenContig558_-_CDS,Nontoxin,Nontoxin,363.93,355.95,560.39,119.59,279.21,197.12,793.61,280.51,368.78875
Ccera-CLP2057ext_CytCOVIIb_ngenContig1934_-_CDS,Nontoxin,Nontoxin,443.29,307.29,492.14,270.84,198.06,295.4,393.98,517.68,364.835
Ccera-CLP2057ext_KeratinAsc2_ngenContig295_-_CDS,Nontoxin,Nontoxin,326.4,469.67,322.18,600.11,236.26,411.41,254.19,286.11,363.29125
Ccera-CLP2109ngen_MHC-H13_ngenContig3293_-_CDS,Nontoxin,Nontoxin,222.52,556.43,242.41,409.61,385.68,440.36,376.76,268.26,362.75375
Ccera-CLP2057ext_MethylsterolOx_ngenContig595_-_CDS,Nontoxin,Nontoxin,147.16,339.07,379.66,312.53,318.65,217.7,643.28,541.27,362.415
Ccera-CLP2057ext_NDRG2_ngenContig4849_-_CDS,Nontoxin,Nontoxin,258.64,428.73,303.72,291.09,297.99,269,683.44,364.34,362.11875
Ccera-CLP2057ext_PhosphateCarrier_ngenContig2064_-_CDS,Nontoxin,Nontoxin,232.48,314.41,368.82,402.34,209.48,271.69,547.91,535.72,360.35625
Ccera-CLP2057ext_NADHDehydro-1a12_ngenContig1856_-_CDS,Nontoxin,Nontoxin,248.48,272.45,579.7,391.48,231.82,412.21,376.39,357.31,358.73
Ccera-CLP2057ext_NADHDehydro-1a1_ngenContig693_-_CDS,Nontoxin,Nontoxin,322.18,513.32,439.06,312.68,215.11,420.93,260.34,347.96,353.9475
Ccera-CLP2057ext_NovUbi_ngenContig3623_-_CDS,Nontoxin,Nontoxin,242.22,372.9,296.78,380.29,274.83,602.33,424.66,232.02,353.25375
Ccera-CLP2057ext_DDPOSPGT2_ngenContig473_-_CDS,Nontoxin,Nontoxin,380.27,325.3,439.31,277.5,252.51,295.74,375.12,455.22,350.12125
Ccera-CLP2057ext_AlphaGlobin_ngenContig4423_-_CDS,Nontoxin,Nontoxin,542.82,639.81,101.54,18.4,68.01,229.08,1133.44,17.46,343.82
Ccera-CLP2057ext_NADHDehydro-1b1_ngenContig4367_-_CDS,Nontoxin,Nontoxin,451.05,326.44,615.35,286.47,124.2,164.56,429.32,311.25,338.58
Ccera-CLP2057ext_Nucleophosmin_ngenContig997_-_CDS,Nontoxin,Nontoxin,243.89,329.38,371.69,284.25,290.87,341.27,434.94,405.13,337.6775
Ccera-CLP2057ext_FerritinA_ngenContig1337_-_CDS,Nontoxin,Nontoxin,135.13,543.57,241.48,335.31,203.32,171.82,675.37,368.66,334.3325
Ccera-CLP2057ext_Transgelin2_ngenContig1419_-_CDS,Nontoxin,Nontoxin,214.55,474.06,349.91,380.36,213.49,446.44,338.07,242.74,332.4525
Ccera-CLP2057ext_GST-mu_ngenContig673_-_CDS,Nontoxin,Nontoxin,445.74,294.54,747.32,278.91,156.72,319.61,231.12,147.45,327.67625
Ccera-CLP2057ext_ROSM1_ngenContig2522_-_CDS,Nontoxin,Nontoxin,261.31,379.09,410.12,266.4,227.62,323.65,384.89,309.74,320.3525
Ccera-CLP2057ext_SEC11C_ngenContig3831_-_CDS,Nontoxin,Nontoxin,266.9,315.83,381.18,240.93,261.84,335.53,418.04,333.82,319.25875
Ccera-CLP2057ext_mRpS21_ngenContig4814_-_CDS,Nontoxin,Nontoxin,539.32,179.48,140.91,313.91,203.45,422.55,327.66,412.98,317.5325
Ccera-CLP2057ext_ERLumenRR2_ngenContig2248_-_CDS,Nontoxin,Nontoxin,210.44,404.92,278.09,265.19,351.49,377.53,372.88,255.88,314.5525
Ccera-CLP2057ext_ClICP1_ngenContig3829_-_CDS,Nontoxin,Nontoxin,239.96,235.77,259.15,473.93,260.78,369.16,323.82,344.28,313.35625
Ccera-CLP2057ext_ATPSyn-g_ngenContig2868_-_CDS,Nontoxin,Nontoxin,437.91,348.29,298.23,312.8,217.43,185.58,315.11,368.02,310.42125
Ccera-CLP2057ext_HistoneH3-3-1_ngenContig3861_-_CDS,Nontoxin,Nontoxin,179.69,319.34,285.49,385.13,237.77,415.32,356.96,282.98,307.835
Ccera-CLP2057ext_DyneinLightRdblk2_ngenContig3644_-_CDS,Nontoxin,Nontoxin,228.93,340.7,405.99,329.15,196.57,283.42,382.07,287.94,306.84625
Ccera-CLP2057ext_CytCCuChap_ngenContig1214_-_CDS,Nontoxin,Nontoxin,382.9,66.43,33.07,349.64,111.7,266.41,482.52,753.17,305.73
Ccera-CLP2065ngen_dnaJ-C3-1_ngenContig6340_-_CDS,Nontoxin,Nontoxin,267.83,444.77,358.36,163.75,332.52,332.28,333.32,204.34,304.64625
Ccera-CLP2057ext_Proteasome-b3_ngenContig327_-_CDS,Nontoxin,Nontoxin,219.16,372.97,457.64,152.8,243.23,176.42,503.6,305.74,303.945
Ccera-CLP2057ext_BaxInh1_ngenContig647_-_CDS,Nontoxin,Nontoxin,221.89,389.68,309.23,325.81,197.85,237.36,463.93,283.17,303.615
Ccera-CLP2057ext_Cytb-c1-6_ngenContig557_-_CDS,Nontoxin,Nontoxin,328.84,316.33,426.64,260.88,201.27,249.95,355.73,272.26,301.4875
Ccera-CLP2057ext_NADHDehydro-1b3_ngenContig3325_-_CDS,Nontoxin,Nontoxin,394.28,364.38,481.55,211.19,214.95,210.11,293.95,233.36,300.47125
Ccera-CLP2057ext_Myosin7_ngenContig500_-_CDS,Nontoxin,Nontoxin,261.8,1466.41,79.8,136.89,11.85,63.99,28.19,339.62,298.56875
Ccera-CLP2057ext_Hemoglobin-a_ngenContig4336_-_CDS,Nontoxin,Nontoxin,514.74,781.2,124.01,9.2,46.27,118.19,768.73,9.89,296.52875
Ccera-CLP2105ngen_Tropomyosin_ngenContig4816_-_CDS,Nontoxin,Nontoxin,269.97,786.76,135.82,269.75,112.91,239.04,213.68,337.88,295.72625
Ccera-CLP2057ext_Translocator_ngenContig3919_-_CDS,Nontoxin,Nontoxin,129.66,190.48,253.66,317.34,296.02,380.8,631.54,152.06,293.945
Ccera-CLP2057ext_ATPSynO_ngenContig1834_-_CDS,Nontoxin,Nontoxin,321.98,262.7,488.38,246.27,162.78,225.15,322.31,315.54,293.13875
Ccera-CLP2057ext_Prefoldin1_ngenContig539_-_CDS,Nontoxin,Nontoxin,254.09,354.35,401.68,234.32,171.35,226.44,360.83,326.44,291.1875
Ccera-CLP2057ext_15kDaSeleno_ngenContig4398_-_CDS,Nontoxin,Nontoxin,218.97,263.97,434.02,256.47,245.96,353.5,361.15,194.55,291.07375
Ccera-CLP2057ext_TEFB1_ngenContig2835_-_CDS,Nontoxin,Nontoxin,310.1,257.54,380.31,222.55,287.44,298.49,359.16,211.34,290.86625
Ccera-CLP2057ext_Glutaredoxin1_ngenContig2706_-_CDS,Nontoxin,Nontoxin,222.67,429.25,363.2,291.11,76.21,222.22,417.18,292.67,289.31375
Ccera-CLP2057ext_emp24-9_ngenContig3265_-_CDS,Nontoxin,Nontoxin,228.98,271.37,327.53,179.73,287.3,359.73,384.55,273.02,289.02625
Ccera-CLP2071ngen_ErythMem_ngenContig5236_-_CDS,Nontoxin,Nontoxin,145.14,438.81,181.59,339.62,102.2,208.03,286.4,586.29,286.01
Ccera-CLP2057ext_TIF-3E_ngenContig3690_-_CDS,Nontoxin,Nontoxin,200.84,265.23,337.87,273.47,188.27,190.03,427.77,398.65,285.26625
Ccera-CLP2057ext_ATPSyn-b1_ngenContig3399_-_CDS,Nontoxin,Nontoxin,221.28,364.65,220.77,393.17,208.47,287.61,288.77,256.02,280.0925
Ccera-CLP2057ext_CalbindinD28K_ngenContig1373_-_CDS,Nontoxin,Nontoxin,420.44,295.99,303.44,176.98,210.09,145.62,429.22,253.53,279.41375
Ccera-CLP2109ngen_DDPOS48_ngenContig3738_-_CDS,Nontoxin,Nontoxin,241.18,306.75,189.82,257.93,285.55,367.76,295.11,278.74,277.855
Ccera-CLP2057ext_ATPSyn-d_ngenContig1554_-_CDS,Nontoxin,Nontoxin,265.09,293.58,415.58,234.52,183.4,172.44,294.96,357.6,277.14625
Ccera-CLP2057ext_ZIP11_ngenContig284_-_CDS,Nontoxin,Nontoxin,349.75,178.76,422.97,318.24,138.14,336.51,249.53,217.58,276.435
Ccera-CLP2057ext_Ub5_ngenContig4172_-_CDS,Nontoxin,Nontoxin,302.94,344.8,299.97,203.3,152.67,153.15,362.19,368.18,273.4
Ccera-CLP2057ext_Proteasome-b2_ngenContig2068_-_CDS,Nontoxin,Nontoxin,147.93,371.11,336.21,228.26,219.36,309.92,385.27,183.05,272.63875
Ccera-CLP2057ext_TIF-3I_ngenContig4055_-_CDS,Nontoxin,Nontoxin,177.52,292.4,332.39,245.16,171.12,243.72,396.51,314.05,271.60875
Ccera-CLP2057ext_NIP7_ngenContig4257_-_CDS,Nontoxin,Nontoxin,239.14,325.14,217.4,317.57,206.57,317.83,248.83,294.71,270.89875
Ccera-CLP2057ext_FBiP1_ngenContig3407_-_CDS,Nontoxin,Nontoxin,223.34,276.27,211.96,251.97,106.74,228.93,384.56,483.06,270.85375
Ccera-CLP2057ext_S100-A11_ngenContig3765_-_CDS,Nontoxin,Nontoxin,84.52,308.13,315.34,588.96,155.09,235.14,215.12,246.37,268.58375
Ccera-CLP2057ext_EF-1d_ngenContig4515_-_CDS,Nontoxin,Nontoxin,139.67,294.59,107.28,393.91,116.79,224.91,346.52,517.22,267.61125
Ccera-CLP2057ext_AlphaCrystallinB_ngenContig2600_-_CDS,Nontoxin,Nontoxin,250.38,632.01,118.36,335,114.08,238.83,201.91,244.18,266.84375
Ccera-CLP2057ext_TMP59_ngenContig2913_-_CDS,Nontoxin,Nontoxin,176.29,280.34,286.99,243.72,208.24,215.61,464.96,243.55,264.9625
Ccera-CLP2057ext_BCell31_ngenContig4312_-_CDS,Nontoxin,Nontoxin,187.6,325.3,334.79,358.89,176.69,334.81,209,184.53,263.95125
Ccera-CLP2057ext_HSP90b_ngenContig3632_-_CDS,Nontoxin,Nontoxin,116.47,423.2,190.32,274.27,102.56,151.02,298.67,524.05,260.07
Ccera-CLP2057ext_LDH-B_ngenContig2725_-_CDS,Nontoxin,Nontoxin,139.23,390.19,278.69,242.45,169.84,157.04,292.55,407.78,259.72125
Ccera-CLP2057ext_MyosinRegLight2_ngenContig2390_-_CDS,Nontoxin,Nontoxin,139.18,438.9,309.49,248.15,132.47,137.78,296.35,311.78,251.7625
Ccera-CLP2057ext_DDPOS_ngenContig2593_-_CDS,Nontoxin,Nontoxin,185.42,224.34,256.53,221.61,213.13,237.33,408.16,264.43,251.36875
Ccera-CLP2109ngen_TMP165_ngenContig26_-_CDS,Nontoxin,Nontoxin,198.73,306.32,248.72,175.72,276.39,310.69,294.86,191.67,250.3875
Ccera-CLP2057ext_HSP90a_ngenContig1917_-_CDS,Nontoxin,Nontoxin,374.65,260.5,306.61,148.09,164.19,162.07,296.25,282.32,249.335
Ccera-CLP2057ext_PPCTI-FKBP2_ngenContig3609_-_CDS,Nontoxin,Nontoxin,262.36,205.4,215.59,389.11,149.78,267.91,226.4,271.43,248.4975
Ccera-CLP2057ext_TyrPP-IVA2_ngenContig230_-_CDS,Nontoxin,Nontoxin,189,335.78,218.44,256.5,218,165.47,400.44,187.03,246.3325
Ccera-CLP2057ext_NADHDehydro-1a3_ngenContig2709_-_CDS,Nontoxin,Nontoxin,262.19,256.41,337.16,83.08,127.96,94.44,383.05,423.03,245.915
Ccera-CLP2057ext_ADPRibosyl1-1_ngenContig3395_-_CDS,Nontoxin,Nontoxin,148.1,425.71,280.29,117.9,255.95,188.69,342.29,190.64,243.69625
Ccera-CLP2057ext_Peroxiredoxin6_ngenContig3689_-_CDS,Nontoxin,Nontoxin,162.85,224.78,251.84,373.95,131.15,154.66,376.72,269.14,243.13625
Ccera-CLP2057ext_LOC100567767_ngenContig726_-_CDS,Nontoxin,Nontoxin,145.07,277.39,260.82,238.06,160.1,252.93,324.81,261.24,240.0525
Ccera-CLP2057ext_CytcCOIV_ngenContig2047_-_CDS,Nontoxin,Nontoxin,197.37,257.85,355.71,237.25,105.74,169.43,276.98,304.61,238.1175
Ccera-CLP2057ext_TF-BTF3-2_ngenContig2571_-_CDS,Nontoxin,Nontoxin,148.54,347.81,228.1,243.25,134.36,221.25,285.25,268.94,234.6875
Ccera-CLP2057ext_TranslocaseOMM_ngenContig1147_-_CDS,Nontoxin,Nontoxin,274.03,230.15,340.53,138.74,94.64,87.22,229.65,465.55,232.56375
Ccera-CLP2057ext_Proteasome-a3_ngenContig964_-_CDS,Nontoxin,Nontoxin,150.07,246.77,328.49,141.12,181.39,283.98,357.12,145.11,229.25625
Ccera-CLP2057ext_CytB-c1-8_ngenContig4299_-_CDS,Nontoxin,Nontoxin,171.51,293.63,256.75,291.23,133.19,160.33,276.49,247.11,228.78
Ccera-CLP2057ext_ActinRel1B_ngenContig4013_-_CDS,Nontoxin,Nontoxin,163.41,321.45,193,305.42,155.69,244.72,292.5,145.02,227.65125
Ccera-CLP2057ext_NEF-SIL1_ngenContig487_-_CDS,Nontoxin,Nontoxin,187.09,228.74,262.1,347.65,149.43,215.13,205.37,224.97,227.56
Ccera-CLP2057ext_ADPRibosyl1-4_ngenContig222_-_CDS,Nontoxin,Nontoxin,177.36,185.16,364.38,167.84,184.98,242.27,324.03,157.54,225.445
Ccera-CLP2057ext_ATPSynLipid-2_ngenContig4246_-_CDS,Nontoxin,Nontoxin,255.07,206.13,245.17,235.24,172.44,202.68,216.17,264.54,224.68
Ccera-CLP2057ext_UbConjE2L3_ngenContig1328_-_CDS,Nontoxin,Nontoxin,194.45,215.51,251.15,188.88,145.31,210.28,360.14,229.44,224.395
Ccera-CLP2057ext_DJ1_ngenContig4369_-_CDS,Nontoxin,Nontoxin,165.46,233.2,147.82,353.51,126.4,214.07,234.85,316.2,223.93875
Ccera-CLP2057ext_HSP10_ngenContig3225_-_CDS,Nontoxin,Nontoxin,288.11,193.91,298.08,128.66,59.61,156.71,288.59,372.65,223.29
Ccera-CLP2057ext_TIF2-2_ngenContig3317_-_CDS,Nontoxin,Nontoxin,146.15,266.82,249.3,166.58,224.5,182.15,322.68,226.11,223.03625
Ccera-CLP2057ext_TIF-3K_ngenContig3993_-_CDS,Nontoxin,Nontoxin,163.73,270.54,200.72,263.16,126.18,185.32,244.88,322.82,222.16875
Ccera-CLP2057ext_HSP71-2_ngenContig1148_-_CDS,Nontoxin,Nontoxin,172.05,185.87,310.73,224.36,219.27,240.48,331.62,72.3,219.585
Ccera-CLP2057ext_14-3-3-z_ngenContig2789_-_CDS,Nontoxin,Nontoxin,88.23,280.66,383.7,139.11,188.17,221.1,324.41,126.52,218.9875
Ccera-CLP2057ext_IPDPDIsomerase_ngenContig4267_-_CDS,Nontoxin,Nontoxin,114.96,269.77,162.56,130.04,209.27,148.69,430.45,285.37,218.88875
Ccera-CLP2057ext_NAB_ngenContig288_-_CDS,Nontoxin,Nontoxin,85.6,210.74,225.13,210.89,140.91,262.07,350.11,250.31,216.97
Ccera-CLP2057ext_UbLig-RBX1_ngenContig2523_-_CDS,Nontoxin,Nontoxin,160.41,221.16,238.66,156.43,148.72,216.82,325.99,261.87,216.2575
Ccera-CLP2057ext_Proteasome-a6_ngenContig2148_-_CDS,Nontoxin,Nontoxin,126.91,271.68,235.4,191.07,165.37,238.55,316.89,183.68,216.19375
Ccera-CLP2065ngen_TIM_ngenContig1936_-_CDS,Nontoxin,Nontoxin,199.83,335.97,276.11,196.21,107.45,141.06,233.28,237.42,215.91625
Ccera-CLP2057ext_TMP49_ngenContig1657_-_CDS,Nontoxin,Nontoxin,141.41,446.39,195.37,149.7,192.02,228.43,262.39,109.98,215.71125
Ccera-CLP2109ngen_ProteasomeY_ngenContig5309_-_CDS,Nontoxin,Nontoxin,201.45,141.42,62.17,207.79,187.44,381.83,215.46,311.32,213.61
Ccera-CLP2057ext_ImmEarlyResp3Int1_ngenContig3896_-_CDS,Nontoxin,Nontoxin,224.39,54.12,125.26,263.33,261.05,312.24,332.57,133.7,213.3325
Ccera-CLP2057ext_RegG2_ngenContig1355_-_CDS,Nontoxin,Nontoxin,202.35,277.09,121.27,211.14,166.51,98.04,285.38,339.1,212.61
Ccera-CLP2057ext_SerThrPP-PP1b_ngenContig1092_-_CDS,Nontoxin,Nontoxin,97.36,308.26,229.79,195.34,93.24,216.03,364.15,196.34,212.56375
Ccera-CLP2057ext_AnnexinA2_ngenContig4624_-_CDS,Nontoxin,Nontoxin,131.3,291.58,173.86,377.46,107.79,184.56,162.89,270.75,212.52375
